latitude,longitude,elevation,speed_measured,timestamp,discipline_from_name,tf_id
46.4996249,8.303804,1357.598,26.9,20240127T120309700000,XC,11783
46.4996297,8.3038113,1357.664,27.5,20240127T120309800000,XC,11783
46.4996334,8.303819,1357.78,27.7,20240127T120309900000,XC,11783
46.4996373,8.3038262,1357.836,26.9,20240127T120310000000,XC,11783
46.4996407,8.3038331,1357.858,25.9,20240127T120310100000,XC,11783
46.4996455,8.3038404,1357.958,26.6,20240127T120310200000,XC,11783
46.4996491,8.303848,1357.908,26.7,20240127T120310300000,XC,11783
46.4996534,8.303855,1357.799,26.3,20240127T120310400000,XC,11783
46.4996581,8.303862,1357.715,26.5,20240127T120310500000,XC,11783
46.4996627,8.3038685,1357.731,26.0,20240127T120310600000,XC,11783
46.4996679,8.3038745,1357.832,25.8,20240127T120310700000,XC,11783
46.4996729,8.30388,1357.978,25.3,20240127T120310800000,XC,11783
46.4996766,8.3038852,1358.114,23.9,20240127T120310900000,XC,11783
46.4996813,8.3038905,1358.27,23.9,20240127T120311000000,XC,11783
46.4996866,8.3038968,1358.297,25.3,20240127T120311100000,XC,11783
46.4996913,8.3039033,1358.114,25.9,20240127T120311200000,XC,11783
46.4996967,8.3039092,1358.07,26.2,20240127T120311300000,XC,11783
46.4997013,8.3039159,1358.055,26.6,20240127T120311400000,XC,11783
46.4997056,8.3039228,1358.182,26.7,20240127T120311500000,XC,11783
46.4997095,8.3039298,1358.276,26.2,20240127T120311600000,XC,11783
46.4997129,8.3039368,1358.33,25.7,20240127T120311700000,XC,11783
46.4997156,8.3039432,1358.513,23.7,20240127T120311800000,XC,11783
46.4997198,8.3039503,1358.625,24.6,20240127T120311900000,XC,11783
46.4997239,8.3039578,1358.536,25.6,20240127T120312000000,XC,11783
46.4997275,8.3039651,1358.361,25.4,20240127T120312100000,XC,11783
46.4997319,8.3039714,1358.388,24.9,20240127T120312200000,XC,11783
46.499736,8.303978,1358.368,24.8,20240127T120312300000,XC,11783
46.4997402,8.3039839,1358.518,24.1,20240127T120312400000,XC,11783
46.4997446,8.3039893,1358.532,23.5,20240127T120312500000,XC,11783
46.4997484,8.3039945,1358.72,22.5,20240127T120312600000,XC,11783
46.4997526,8.3040001,1358.797,22.7,20240127T120312700000,XC,11783
46.4997568,8.3040067,1358.836,24.0,20240127T120312800000,XC,11783
46.4997614,8.3040128,1358.576,24.6,20240127T120312900000,XC,11783
46.4997657,8.3040192,1358.554,24.8,20240127T120313000000,XC,11783
46.4997702,8.3040258,1358.592,25.2,20240127T120313100000,XC,11783
46.4997729,8.3040334,1358.645,25.2,20240127T120313200000,XC,11783
46.4997752,8.3040406,1358.709,24.4,20240127T120313300000,XC,11783
46.4997774,8.3040472,1358.88,22.9,20240127T120313400000,XC,11783
46.4997797,8.3040541,1359.011,22.4,20240127T120313500000,XC,11783
46.4997824,8.3040618,1359.122,23.4,20240127T120313600000,XC,11783
46.4997847,8.3040691,1358.91,23.1,20240127T120313700000,XC,11783
46.4997887,8.3040758,1358.952,23.1,20240127T120313800000,XC,11783
46.4997918,8.304083,1358.964,23.4,20240127T120313900000,XC,11783
46.4997958,8.3040895,1359.084,23.3,20240127T120314000000,XC,11783
46.4997983,8.304095,1359.214,21.5,20240127T120314100000,XC,11783
46.4998012,8.3041008,1359.363,20.9,20240127T120314200000,XC,11783
46.4998043,8.3041072,1359.492,21.4,20240127T120314300000,XC,11783
46.4998068,8.3041143,1359.42,22.2,20240127T120314400000,XC,11783
46.4998094,8.3041219,1359.267,23.1,20240127T120314500000,XC,11783
46.4998124,8.3041287,1359.222,22.7,20240127T120314600000,XC,11783
46.4998152,8.3041358,1359.234,22.9,20240127T120314700000,XC,11783
46.4998164,8.3041434,1359.355,22.8,20240127T120314800000,XC,11783
46.4998182,8.3041503,1359.506,22.0,20240127T120314900000,XC,11783
46.4998187,8.3041565,1359.557,19.7,20240127T120315000000,XC,11783
46.4998206,8.3041637,1359.746,20.7,20240127T120315100000,XC,11783
46.4998218,8.3041713,1359.772,21.5,20240127T120315200000,XC,11783
46.4998233,8.3041786,1359.684,21.6,20240127T120315300000,XC,11783
46.4998247,8.3041856,1359.658,20.9,20240127T120315400000,XC,11783
46.4998257,8.3041934,1359.717,21.8,20240127T120315500000,XC,11783
46.4998252,8.3042004,1359.785,20.8,20240127T120315600000,XC,11783
46.4998248,8.3042074,1359.964,20.3,20240127T120315700000,XC,11783
46.4998239,8.3042138,1360.227,19.1,20240127T120315800000,XC,11783
46.4998237,8.3042209,1360.377,19.6,20240127T120315900000,XC,11783
46.499823,8.3042284,1360.271,20.3,20240127T120316000000,XC,11783
46.4998225,8.304236,1360.124,20.5,20240127T120316100000,XC,11783
46.4998229,8.3042434,1360.115,20.7,20240127T120316200000,XC,11783
46.499823,8.304251,1360.145,20.8,20240127T120316300000,XC,11783
46.4998234,8.3042582,1360.228,20.6,20240127T120316400000,XC,11783
46.4998241,8.3042649,1360.398,19.7,20240127T120316500000,XC,11783
46.4998242,8.3042712,1360.645,18.4,20240127T120316600000,XC,11783
46.4998251,8.3042784,1360.729,19.6,20240127T120316700000,XC,11783
46.4998251,8.3042854,1360.512,19.4,20240127T120316800000,XC,11783
46.499826,8.3042925,1360.5,19.6,20240127T120316900000,XC,11783
46.4998261,8.3042998,1360.4,19.7,20240127T120317000000,XC,11783
46.4998254,8.3043072,1360.51,19.5,20240127T120317100000,XC,11783
46.4998238,8.3043138,1360.692,18.4,20240127T120317200000,XC,11783
46.4998227,8.3043199,1360.863,17.6,20240127T120317300000,XC,11783
46.4998214,8.3043258,1361.115,17.2,20240127T120317400000,XC,11783
46.4998208,8.3043326,1361.194,18.6,20240127T120317500000,XC,11783
46.4998193,8.3043398,1361.093,19.6,20240127T120317600000,XC,11783
46.4998189,8.3043464,1361.043,18.8,20240127T120317700000,XC,11783
46.4998185,8.3043529,1361.116,18.5,20240127T120317800000,XC,11783
46.499818,8.3043598,1361.248,19.0,20240127T120317900000,XC,11783
46.4998171,8.3043659,1361.366,18.0,20240127T120318000000,XC,11783
46.4998163,8.3043715,1361.547,16.8,20240127T120318100000,XC,11783
46.4998157,8.3043781,1361.677,17.9,20240127T120318200000,XC,11783
46.4998152,8.3043844,1361.624,17.9,20240127T120318300000,XC,11783
46.4998142,8.304391,1361.498,18.2,20240127T120318400000,XC,11783
46.4998135,8.3043973,1361.467,17.6,20240127T120318500000,XC,11783
46.4998122,8.3044034,1361.528,17.1,20240127T120318600000,XC,11783
46.4998104,8.3044091,1361.76,16.6,20240127T120318700000,XC,11783
46.4998082,8.3044138,1361.858,15.4,20240127T120318800000,XC,11783
46.4998066,8.3044184,1362.094,15.2,20240127T120318900000,XC,11783
46.499805,8.3044242,1362.139,16.7,20240127T120319000000,XC,11783
46.4998021,8.3044299,1361.903,17.0,20240127T120319100000,XC,11783
46.499801,8.3044355,1361.854,16.8,20240127T120319200000,XC,11783
46.4997992,8.3044415,1361.847,17.2,20240127T120319300000,XC,11783
46.4997989,8.3044471,1361.992,16.7,20240127T120319400000,XC,11783
46.4997981,8.3044524,1362.155,15.8,20240127T120319500000,XC,11783
46.4997974,8.3044569,1362.314,14.4,20240127T120319600000,XC,11783
46.4997972,8.3044624,1362.554,15.3,20240127T120319700000,XC,11783
46.4997953,8.3044686,1362.521,16.6,20240127T120319800000,XC,11783
46.4997943,8.3044743,1362.424,16.2,20240127T120319900000,XC,11783
46.4997935,8.3044796,1362.473,15.5,20240127T120320000000,XC,11783
46.4997917,8.3044852,1362.532,15.5,20240127T120320100000,XC,11783
46.4997902,8.3044897,1362.687,14.3,20240127T120320200000,XC,11783
46.4997879,8.3044941,1362.855,14.3,20240127T120320300000,XC,11783
46.4997863,8.3044976,1363.128,13.5,20240127T120320400000,XC,11783
46.4997843,8.3045024,1363.248,15.1,20240127T120320500000,XC,11783
46.4997808,8.3045074,1363.055,16.2,20240127T120320600000,XC,11783
46.4997789,8.3045124,1362.993,15.9,20240127T120320700000,XC,11783
46.4997777,8.304517,1363.126,15.1,20240127T120320800000,XC,11783
46.4997759,8.3045221,1363.145,15.7,20240127T120320900000,XC,11783
46.4997745,8.3045275,1363.347,16.3,20240127T120321000000,XC,11783
46.4997729,8.3045317,1363.478,15.1,20240127T120321100000,XC,11783
46.499772,8.3045364,1363.648,15.1,20240127T120321200000,XC,11783
46.4997702,8.3045414,1363.645,15.5,20240127T120321300000,XC,11783
46.4997678,8.3045464,1363.545,15.8,20240127T120321400000,XC,11783
46.4997666,8.3045512,1363.43,15.4,20240127T120321500000,XC,11783
46.4997642,8.3045562,1363.451,15.3,20240127T120321600000,XC,11783
46.4997615,8.3045605,1363.553,14.9,20240127T120321700000,XC,11783
46.4997592,8.3045642,1363.708,14.2,20240127T120321800000,XC,11783
46.4997568,8.3045671,1363.899,13.3,20240127T120321900000,XC,11783
46.4997556,8.3045705,1364.075,12.7,20240127T120322000000,XC,11783
46.4997528,8.3045749,1364.061,14.4,20240127T120322100000,XC,11783
46.4997497,8.3045794,1363.926,15.2,20240127T120322200000,XC,11783
46.4997477,8.3045838,1363.936,14.8,20240127T120322300000,XC,11783
46.4997449,8.3045885,1363.926,15.4,20240127T120322400000,XC,11783
46.4997436,8.3045935,1364.065,15.4,20240127T120322500000,XC,11783
46.4997416,8.3045985,1364.172,15.8,20240127T120322600000,XC,11783
46.4997405,8.3046029,1364.363,14.4,20240127T120322700000,XC,11783
46.4997386,8.3046087,1364.569,16.2,20240127T120322800000,XC,11783
46.499736,8.3046136,1364.485,16.0,20240127T120322900000,XC,11783
46.4997337,8.3046187,1364.432,16.0,20240127T120323000000,XC,11783
46.4997313,8.3046233,1364.306,15.2,20240127T120323100000,XC,11783
46.4997286,8.3046279,1364.353,15.3,20240127T120323200000,XC,11783
46.4997257,8.3046317,1364.458,14.7,20240127T120323300000,XC,11783
46.4997229,8.3046349,1364.583,14.1,20240127T120323400000,XC,11783
46.4997202,8.304638,1364.705,13.8,20240127T120323500000,XC,11783
46.4997173,8.3046421,1364.773,14.9,20240127T120323600000,XC,11783
46.4997142,8.3046465,1364.775,15.8,20240127T120323700000,XC,11783
46.4997109,8.3046506,1364.603,15.8,20240127T120323800000,XC,11783
46.4997084,8.3046552,1364.63,15.9,20240127T120323900000,XC,11783
46.499706,8.30466,1364.617,16.1,20240127T120324000000,XC,11783
46.4997046,8.3046651,1364.773,15.8,20240127T120324100000,XC,11783
46.4997024,8.3046702,1364.87,16.2,20240127T120324200000,XC,11783
46.499701,8.3046748,1365.023,15.1,20240127T120324300000,XC,11783
46.4996992,8.3046796,1365.091,15.1,20240127T120324400000,XC,11783
46.4996971,8.3046848,1365.046,15.9,20240127T120324500000,XC,11783
46.4996948,8.3046898,1364.959,16.0,20240127T120324600000,XC,11783
46.4996929,8.3046947,1364.927,15.4,20240127T120324700000,XC,11783
46.4996899,8.3046994,1364.896,15.6,20240127T120324800000,XC,11783
46.4996866,8.3047036,1364.95,15.4,20240127T120324900000,XC,11783
46.499684,8.3047075,1365.08,15.0,20240127T120325000000,XC,11783
46.4996811,8.3047105,1365.216,14.2,20240127T120325100000,XC,11783
46.4996781,8.304714,1365.297,14.6,20240127T120325200000,XC,11783
46.4996748,8.3047186,1365.291,16.4,20240127T120325300000,XC,11783
46.499671,8.3047229,1365.18,17.0,20240127T120325400000,XC,11783
46.4996684,8.3047274,1365.104,16.4,20240127T120325500000,XC,11783
46.4996654,8.3047318,1365.048,16.1,20240127T120325600000,XC,11783
46.4996632,8.3047369,1365.079,16.6,20240127T120325700000,XC,11783
46.4996612,8.3047422,1365.16,16.8,20240127T120325800000,XC,11783
46.4996589,8.3047469,1365.246,16.1,20240127T120325900000,XC,11783
46.4996572,8.3047519,1365.365,16.0,20240127T120326000000,XC,11783
46.4996553,8.3047573,1365.42,16.6,20240127T120326100000,XC,11783
46.4996523,8.3047624,1365.284,16.8,20240127T120326200000,XC,11783
46.49965,8.3047672,1365.192,16.4,20240127T120326300000,XC,11783
46.499648,8.3047722,1365.15,16.1,20240127T120326400000,XC,11783
46.4996445,8.3047766,1365.147,16.0,20240127T120326500000,XC,11783
46.4996417,8.304781,1365.337,16.0,20240127T120326600000,XC,11783
46.4996387,8.3047842,1365.448,15.1,20240127T120326700000,XC,11783
46.4996363,8.3047877,1365.612,14.9,20240127T120326800000,XC,11783
46.4996334,8.3047916,1365.625,15.5,20240127T120326900000,XC,11783
46.4996301,8.304796,1365.532,16.5,20240127T120327000000,XC,11783
46.4996269,8.3048004,1365.416,16.8,20240127T120327100000,XC,11783
46.4996249,8.3048051,1365.469,16.5,20240127T120327200000,XC,11783
46.4996223,8.30481,1365.417,16.8,20240127T120327300000,XC,11783
46.4996206,8.3048154,1365.538,17.1,20240127T120327400000,XC,11783
46.4996189,8.3048203,1365.647,16.2,20240127T120327500000,XC,11783
46.4996172,8.304825,1365.725,15.4,20240127T120327600000,XC,11783
46.4996155,8.3048303,1365.814,16.0,20240127T120327700000,XC,11783
46.4996132,8.3048357,1365.786,16.7,20240127T120327800000,XC,11783
46.4996113,8.304841,1365.707,16.8,20240127T120327900000,XC,11783
46.4996093,8.3048461,1365.641,16.3,20240127T120328000000,XC,11783
46.4996068,8.3048512,1365.655,16.2,20240127T120328100000,XC,11783
46.4996043,8.3048553,1365.745,15.2,20240127T120328200000,XC,11783
46.4996014,8.3048595,1365.909,15.3,20240127T120328300000,XC,11783
46.4995984,8.3048631,1365.993,15.1,20240127T120328400000,XC,11783
46.4995963,8.3048666,1366.145,14.4,20240127T120328500000,XC,11783
46.4995926,8.3048711,1366.1,16.3,20240127T120328600000,XC,11783
46.4995898,8.3048756,1366.085,16.6,20240127T120328700000,XC,11783
46.4995871,8.3048801,1366.017,16.6,20240127T120328800000,XC,11783
46.4995846,8.3048848,1365.976,16.5,20240127T120328900000,XC,11783
46.4995823,8.30489,1365.993,16.9,20240127T120329000000,XC,11783
46.4995808,8.3048953,1366.083,16.5,20240127T120329100000,XC,11783
46.4995784,8.3049006,1366.167,17.0,20240127T120329200000,XC,11783
46.4995763,8.3049054,1366.251,16.1,20240127T120329300000,XC,11783
46.4995752,8.3049107,1366.369,16.2,20240127T120329400000,XC,11783
46.4995726,8.304916,1366.342,16.8,20240127T120329500000,XC,11783
46.499571,8.3049213,1366.25,16.7,20240127T120329600000,XC,11783
46.4995691,8.3049263,1366.242,16.1,20240127T120329700000,XC,11783
46.4995667,8.3049313,1366.253,16.0,20240127T120329800000,XC,11783
46.4995638,8.304936,1366.351,15.7,20240127T120329900000,XC,11783
46.4995611,8.3049402,1366.499,15.5,20240127T120330000000,XC,11783
46.4995588,8.3049438,1366.671,14.4,20240127T120330100000,XC,11783
46.4995562,8.3049477,1366.751,14.8,20240127T120330200000,XC,11783
46.4995532,8.3049526,1366.75,16.3,20240127T120330300000,XC,11783
46.4995501,8.3049571,1366.631,16.6,20240127T120330400000,XC,11783
46.4995486,8.3049614,1366.61,15.5,20240127T120330500000,XC,11783
46.4995464,8.3049662,1366.613,15.7,20240127T120330600000,XC,11783
46.4995449,8.3049715,1366.7,16.1,20240127T120330700000,XC,11783
46.4995435,8.3049766,1366.793,15.8,20240127T120330800000,XC,11783
46.4995419,8.3049812,1366.924,14.9,20240127T120330900000,XC,11783
46.4995407,8.3049861,1367.021,14.9,20240127T120331000000,XC,11783
46.4995392,8.3049915,1367.023,15.8,20240127T120331100000,XC,11783
46.4995378,8.3049962,1366.987,15.0,20240127T120331200000,XC,11783
46.4995364,8.3050014,1366.988,15.2,20240127T120331300000,XC,11783
46.4995348,8.3050062,1367.008,14.8,20240127T120331400000,XC,11783
46.4995325,8.3050108,1367.165,14.6,20240127T120331500000,XC,11783
46.4995304,8.3050151,1367.311,14.4,20240127T120331600000,XC,11783
46.4995283,8.3050185,1367.496,13.4,20240127T120331700000,XC,11783
46.4995265,8.305022,1367.563,13.1,20240127T120331800000,XC,11783
46.4995243,8.3050265,1367.585,14.6,20240127T120331900000,XC,11783
46.4995222,8.3050313,1367.59,15.3,20240127T120332000000,XC,11783
46.4995207,8.3050357,1367.547,14.8,20240127T120332100000,XC,11783
46.4995192,8.3050406,1367.543,15.0,20240127T120332200000,XC,11783
46.4995181,8.3050459,1367.643,15.4,20240127T120332300000,XC,11783
46.4995173,8.3050506,1367.739,14.6,20240127T120332400000,XC,11783
46.4995164,8.305055,1367.77,13.6,20240127T120332500000,XC,11783
46.4995151,8.3050596,1367.79,13.7,20240127T120332600000,XC,11783
46.4995128,8.3050647,1367.9,14.7,20240127T120332700000,XC,11783
46.4995107,8.3050689,1367.877,13.8,20240127T120332800000,XC,11783
46.49951,8.305074,1367.953,14.7,20240127T120332900000,XC,11783
46.4995091,8.3050792,1367.97,15.0,20240127T120333000000,XC,11783
46.4995088,8.3050842,1368.07,14.6,20240127T120333100000,XC,11783
46.4995092,8.3050889,1368.219,13.9,20240127T120333200000,XC,11783
46.4995087,8.3050932,1368.227,12.8,20240127T120333300000,XC,11783
46.4995091,8.3050979,1368.399,13.2,20240127T120333400000,XC,11783
46.4995086,8.3051027,1368.501,13.3,20240127T120333500000,XC,11783
46.4995071,8.3051078,1368.631,13.7,20240127T120333600000,XC,11783
46.4995058,8.3051121,1368.602,13.0,20240127T120333700000,XC,11783
46.4995052,8.3051175,1368.682,14.5,20240127T120333800000,XC,11783
46.4995046,8.3051225,1368.726,14.5,20240127T120333900000,XC,11783
46.4995048,8.3051272,1368.831,13.8,20240127T120334000000,XC,11783
46.4995044,8.3051321,1368.942,13.8,20240127T120334100000,XC,11783
46.4995042,8.3051365,1368.974,13.1,20240127T120334200000,XC,11783
46.4995041,8.3051413,1369.097,13.4,20240127T120334300000,XC,11783
46.4995036,8.3051464,1369.213,13.8,20240127T120334400000,XC,11783
46.4995012,8.3051514,1369.165,13.8,20240127T120334500000,XC,11783
46.4995013,8.3051567,1369.237,14.9,20240127T120334600000,XC,11783
46.4995014,8.3051618,1369.352,14.6,20240127T120334700000,XC,11783
46.499502,8.3051667,1369.47,14.4,20240127T120334800000,XC,11783
46.4995021,8.3051713,1369.525,13.6,20240127T120334900000,XC,11783
46.4995028,8.3051755,1369.63,12.6,20240127T120335000000,XC,11783
46.4995023,8.3051801,1369.703,12.8,20240127T120335100000,XC,11783
46.499502,8.3051855,1369.846,14.0,20240127T120335200000,XC,11783
46.4995004,8.3051906,1369.903,14.2,20240127T120335300000,XC,11783
46.4995001,8.3051955,1369.881,14.1,20240127T120335400000,XC,11783
46.4995,8.305201,1369.929,15.1,20240127T120335500000,XC,11783
46.4995,8.3052059,1369.998,14.5,20240127T120335600000,XC,11783
46.4995006,8.3052104,1370.113,13.5,20240127T120335700000,XC,11783
46.4995013,8.3052149,1370.192,13.3,20240127T120335800000,XC,11783
46.4995022,8.3052188,1370.295,12.2,20240127T120335900000,XC,11783
46.499503,8.3052232,1370.394,12.5,20240127T120336000000,XC,11783
46.4995034,8.305228,1370.521,13.3,20240127T120336100000,XC,11783
46.499503,8.3052322,1370.592,12.5,20240127T120336200000,XC,11783
46.4995026,8.3052374,1370.592,13.7,20240127T120336300000,XC,11783
46.4995026,8.3052424,1370.646,14.0,20240127T120336400000,XC,11783
46.4995031,8.3052474,1370.657,14.3,20240127T120336500000,XC,11783
46.4995035,8.3052518,1370.741,13.2,20240127T120336600000,XC,11783
46.4995047,8.3052558,1370.865,12.4,20240127T120336700000,XC,11783
46.4995052,8.3052597,1370.899,11.8,20240127T120336800000,XC,11783
46.4995049,8.3052642,1370.924,12.3,20240127T120336900000,XC,11783
46.4995055,8.305269,1371.067,13.3,20240127T120337000000,XC,11783
46.499504,8.305274,1371.076,13.5,20240127T120337100000,XC,11783
46.4995038,8.305279,1371.104,13.9,20240127T120337200000,XC,11783
46.4995041,8.3052838,1371.2,13.8,20240127T120337300000,XC,11783
46.4995046,8.3052887,1371.289,13.9,20240127T120337400000,XC,11783
46.499505,8.3052927,1371.435,12.4,20240127T120337500000,XC,11783
46.4995063,8.3052968,1371.58,12.3,20240127T120337600000,XC,11783
46.4995069,8.3053006,1371.722,11.6,20240127T120337700000,XC,11783
46.4995079,8.3053049,1371.806,12.3,20240127T120337800000,XC,11783
46.4995076,8.3053101,1371.92,13.3,20240127T120337900000,XC,11783
46.4995075,8.3053149,1372.001,13.3,20240127T120338000000,XC,11783
46.4995073,8.3053197,1372.038,13.3,20240127T120338100000,XC,11783
46.4995075,8.305325,1372.136,14.3,20240127T120338200000,XC,11783
46.4995081,8.3053296,1372.156,13.8,20240127T120338300000,XC,11783
46.4995088,8.3053343,1372.264,13.6,20240127T120338400000,XC,11783
46.4995103,8.3053382,1372.358,12.8,20240127T120338500000,XC,11783
46.4995114,8.3053422,1372.469,12.4,20240127T120338600000,XC,11783
46.4995118,8.3053463,1372.473,12.1,20240127T120338700000,XC,11783
46.4995129,8.3053512,1372.665,13.6,20240127T120338800000,XC,11783
46.499512,8.3053557,1372.595,12.9,20240127T120338900000,XC,11783
46.4995118,8.3053608,1372.551,13.9,20240127T120339000000,XC,11783
46.4995122,8.3053658,1372.606,14.0,20240127T120339100000,XC,11783
46.499513,8.3053701,1372.63,13.5,20240127T120339200000,XC,11783
46.4995135,8.3053741,1372.78,12.3,20240127T120339300000,XC,11783
46.4995153,8.3053776,1372.979,11.6,20240127T120339400000,XC,11783
46.4995157,8.305381,1373.055,10.8,20240127T120339500000,XC,11783
46.4995172,8.3053854,1373.117,12.3,20240127T120339600000,XC,11783
46.4995188,8.3053903,1373.248,13.8,20240127T120339700000,XC,11783
46.4995194,8.3053948,1373.279,13.6,20240127T120339800000,XC,11783
46.4995209,8.3053992,1373.305,13.9,20240127T120339900000,XC,11783
46.4995222,8.305404,1373.416,14.2,20240127T120340000000,XC,11783
46.4995231,8.3054083,1373.472,13.7,20240127T120340100000,XC,11783
46.4995239,8.3054123,1373.585,12.7,20240127T120340200000,XC,11783
46.4995252,8.3054161,1373.739,12.4,20240127T120340300000,XC,11783
46.4995262,8.3054194,1373.842,11.4,20240127T120340400000,XC,11783
46.4995267,8.3054229,1374.043,11.1,20240127T120340500000,XC,11783
46.4995278,8.3054261,1374.342,10.8,20240127T120340600000,XC,11783
46.499528,8.3054309,1374.35,12.3,20240127T120340700000,XC,11783
46.4995285,8.3054358,1374.313,13.2,20240127T120340800000,XC,11783
46.4995291,8.3054406,1374.466,13.6,20240127T120340900000,XC,11783
46.4995299,8.3054446,1374.52,12.8,20240127T120341000000,XC,11783
46.4995308,8.3054485,1374.721,12.3,20240127T120341100000,XC,11783
46.4995334,8.3054515,1374.938,11.5,20240127T120341200000,XC,11783
46.4995357,8.3054542,1375.158,11.1,20240127T120341300000,XC,11783
46.4995361,8.3054572,1375.354,10.4,20240127T120341400000,XC,11783
46.4995373,8.3054614,1375.549,11.8,20240127T120341500000,XC,11783
46.4995393,8.3054658,1375.696,13.2,20240127T120341600000,XC,11783
46.4995389,8.3054704,1375.683,13.1,20240127T120341700000,XC,11783
46.4995395,8.3054751,1375.726,13.6,20240127T120341800000,XC,11783
46.4995405,8.3054793,1375.749,13.3,20240127T120341900000,XC,11783
46.4995414,8.3054832,1375.871,12.6,20240127T120342000000,XC,11783
46.4995424,8.3054869,1375.981,12.1,20240127T120342100000,XC,11783
46.499544,8.3054901,1376.058,11.6,20240127T120342200000,XC,11783
46.4995458,8.3054934,1376.15,11.7,20240127T120342300000,XC,11783
46.4995487,8.3054963,1376.228,12.2,20240127T120342400000,XC,11783
46.4995509,8.3055009,1376.36,14.1,20240127T120342500000,XC,11783
46.4995518,8.3055051,1376.346,13.8,20240127T120342600000,XC,11783
46.4995537,8.3055091,1376.472,13.8,20240127T120342700000,XC,11783
46.4995554,8.3055131,1376.57,13.8,20240127T120342800000,XC,11783
46.4995571,8.3055169,1376.748,13.5,20240127T120342900000,XC,11783
46.4995584,8.30552,1376.947,12.2,20240127T120343000000,XC,11783
46.4995603,8.3055231,1377.073,11.9,20240127T120343100000,XC,11783
46.499562,8.3055259,1377.119,11.5,20240127T120343200000,XC,11783
46.4995643,8.3055298,1377.27,12.9,20240127T120343300000,XC,11783
46.4995648,8.3055341,1377.337,13.1,20240127T120343400000,XC,11783
46.4995647,8.3055382,1377.379,12.6,20240127T120343500000,XC,11783
46.4995642,8.3055424,1377.573,12.2,20240127T120343600000,XC,11783
46.4995639,8.3055459,1377.797,11.3,20240127T120343700000,XC,11783
46.4995646,8.3055491,1377.939,10.7,20240127T120343800000,XC,11783
46.4995655,8.3055525,1378.14,10.9,20240127T120343900000,XC,11783
46.4995661,8.3055556,1378.147,10.1,20240127T120344000000,XC,11783
46.499567,8.3055588,1378.23,10.2,20240127T120344100000,XC,11783
46.4995681,8.3055622,1378.412,10.8,20240127T120344200000,XC,11783
46.4995694,8.3055666,1378.495,12.1,20240127T120344300000,XC,11783
46.4995694,8.3055712,1378.389,12.7,20240127T120344400000,XC,11783
46.49957,8.305575,1378.531,12.2,20240127T120344500000,XC,11783
46.4995713,8.3055787,1378.528,12.0,20240127T120344600000,XC,11783
46.499572,8.3055819,1378.686,11.2,20240127T120344700000,XC,11783
46.4995732,8.3055851,1378.834,11.0,20240127T120344800000,XC,11783
46.4995744,8.3055876,1378.916,10.0,20240127T120344900000,XC,11783
46.4995752,8.3055905,1378.974,10.0,20240127T120345000000,XC,11783
46.4995764,8.305594,1379.026,10.8,20240127T120345100000,XC,11783
46.4995766,8.3055983,1379.181,11.7,20240127T120345200000,XC,11783
46.4995766,8.3056027,1379.23,12.4,20240127T120345300000,XC,11783
46.4995777,8.3056068,1379.261,12.4,20240127T120345400000,XC,11783
46.4995795,8.3056104,1379.366,12.2,20240127T120345500000,XC,11783
46.4995803,8.3056138,1379.466,11.5,20240127T120345600000,XC,11783
46.4995818,8.3056168,1379.664,10.9,20240127T120345700000,XC,11783
46.4995838,8.3056195,1379.672,10.9,20240127T120345800000,XC,11783
46.4995856,8.3056224,1379.797,11.1,20240127T120345900000,XC,11783
46.499587,8.3056259,1379.985,11.7,20240127T120346000000,XC,11783
46.4995875,8.3056297,1380.121,11.8,20240127T120346100000,XC,11783
46.4995875,8.305634,1380.092,12.1,20240127T120346200000,XC,11783
46.4995886,8.3056376,1380.198,11.9,20240127T120346300000,XC,11783
46.4995891,8.3056413,1380.227,11.6,20240127T120346400000,XC,11783
46.4995901,8.3056446,1380.39,11.2,20240127T120346500000,XC,11783
46.4995914,8.3056477,1380.501,10.9,20240127T120346600000,XC,11783
46.4995931,8.3056499,1380.546,9.9,20240127T120346700000,XC,11783
46.4995939,8.305653,1380.621,10.3,20240127T120346800000,XC,11783
46.499596,8.3056565,1380.823,11.4,20240127T120346900000,XC,11783
46.4995975,8.3056603,1380.943,12.2,20240127T120347000000,XC,11783
46.4995975,8.3056639,1380.933,11.7,20240127T120347100000,XC,11783
46.4995988,8.3056676,1381.018,12.1,20240127T120347200000,XC,11783
46.4996001,8.3056708,1381.179,11.6,20240127T120347300000,XC,11783
46.4996011,8.3056741,1381.342,11.3,20240127T120347400000,XC,11783
46.499602,8.3056768,1381.481,10.6,20240127T120347500000,XC,11783
46.4996025,8.3056791,1381.552,9.5,20240127T120347600000,XC,11783
46.4996031,8.305682,1381.651,9.6,20240127T120347700000,XC,11783
46.4996044,8.3056864,1381.802,11.9,20240127T120347800000,XC,11783
46.4996051,8.3056908,1381.698,12.5,20240127T120347900000,XC,11783
46.4996052,8.3056947,1381.732,12.1,20240127T120348000000,XC,11783
46.4996056,8.3056984,1381.79,11.8,20240127T120348100000,XC,11783
46.4996065,8.305702,1381.85,11.5,20240127T120348200000,XC,11783
46.4996077,8.305705,1381.961,10.9,20240127T120348300000,XC,11783
46.499609,8.3057076,1381.949,10.3,20240127T120348400000,XC,11783
46.4996101,8.3057109,1381.938,10.7,20240127T120348500000,XC,11783
46.4996119,8.3057146,1382.123,11.9,20240127T120348600000,XC,11783
