latitude,longitude,elevation,speed_measured,timestamp,discipline_from_name,tf_id
46.499419,8.30326,1356.656,28.5,20240127T144232500000,XC,11783
46.4994219,8.3032707,1356.782,30.0,20240127T144232600000,XC,11783
46.4994232,8.3032804,1356.927,29.8,20240127T144232700000,XC,11783
46.4994248,8.3032902,1357.033,29.5,20240127T144232800000,XC,11783
46.4994263,8.3033003,1357.021,29.3,20240127T144232900000,XC,11783
46.4994284,8.3033102,1357.032,29.0,20240127T144233000000,XC,11783
46.4994313,8.3033204,1356.966,29.0,20240127T144233100000,XC,11783
46.4994339,8.3033313,1356.765,29.6,20240127T144233200000,XC,11783
46.4994367,8.3033409,1356.668,29.1,20240127T144233300000,XC,11783
46.4994395,8.3033501,1356.683,28.6,20240127T144233400000,XC,11783
46.4994427,8.3033593,1356.687,28.5,20240127T144233500000,XC,11783
46.4994459,8.3033684,1356.734,28.3,20240127T144233600000,XC,11783
46.4994495,8.3033778,1356.824,28.8,20240127T144233700000,XC,11783
46.4994527,8.3033864,1356.867,28.2,20240127T144233800000,XC,11783
46.499456,8.303396,1356.727,28.6,20240127T144233900000,XC,11783
46.4994591,8.3034059,1356.711,29.4,20240127T144234000000,XC,11783
46.4994618,8.3034162,1356.723,30.1,20240127T144234100000,XC,11783
46.4994645,8.3034262,1356.718,30.1,20240127T144234200000,XC,11783
46.4994674,8.303436,1356.805,30.0,20240127T144234300000,XC,11783
46.4994702,8.3034471,1356.637,31.1,20240127T144234400000,XC,11783
46.4994734,8.3034574,1356.462,30.7,20240127T144234500000,XC,11783
46.4994763,8.3034677,1356.212,30.7,20240127T144234600000,XC,11783
46.4994802,8.3034784,1356.049,31.4,20240127T144234700000,XC,11783
46.4994853,8.3034887,1356.052,32.1,20240127T144234800000,XC,11783
46.4994898,8.3034982,1356.114,31.8,20240127T144234900000,XC,11783
46.4994933,8.3035068,1356.159,30.6,20240127T144235000000,XC,11783
46.4994967,8.3035149,1356.354,29.4,20240127T144235100000,XC,11783
46.4995007,8.3035233,1356.465,29.0,20240127T144235200000,XC,11783
46.4995047,8.3035317,1356.634,28.9,20240127T144235300000,XC,11783
46.4995082,8.30354,1356.563,28.3,20240127T144235400000,XC,11783
46.4995123,8.3035493,1356.596,29.0,20240127T144235500000,XC,11783
46.4995165,8.3035588,1356.719,29.7,20240127T144235600000,XC,11783
46.4995204,8.3035687,1356.811,30.3,20240127T144235700000,XC,11783
46.4995243,8.3035785,1356.845,30.6,20240127T144235800000,XC,11783
